,ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,Year,Month,Day,Hour,Minutes,number_of_ticket
40536,12291,3,Mpesa,X6RX0NHLHZ,2017-12-01,10:57,7,Nairobi,1,11,2017,12,1,10,57,8
40537,12291,7,Mpesa,AU4JHNYIUU,2017-12-01,10:57,7,Nairobi,1,11,2017,12,1,10,57,8
40538,12292,5,Mpesa,MQCBWZQWY7,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40539,12262,2A,Mpesa,T8TGUA1HJW,2018-03-15,7:06,6,Nairobi,0,49,2018,3,15,7,6,4
40540,12292,7,Mpesa,FLXNAOMKRH,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40541,12277,18A,Mpesa,TPS5GHPYWI,2017-12-01,7:06,7,Nairobi,0,49,2017,12,1,7,6,8
40542,12294,10,Mpesa,0P0EQJFJBY,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40543,12292,9,Mpesa,FHIXPDHTHT,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40544,12292,8,Mpesa,3PIV2HRVCX,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40545,12292,6,Mpesa,IXOX63NZI1,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40546,12292,3,Mpesa,WEESKT14BE,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40547,12292,2,Mpesa,EKGKGLTZFR,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40548,12295,10B,Mpesa,F1HHHHKLUG,2018-03-15,7:04,11,Nairobi,0,49,2018,3,15,7,4,2
40549,12294,9,Mpesa,CJPVXTT8J0,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40550,12294,3,Mpesa,40VSDHELQM,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40551,12294,8,Mpesa,RFGWQCIPKW,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40552,12294,6,Mpesa,UVWH6N8BWB,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40553,12294,2,Mpesa,XKVJ4BHRZA,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40554,12296,3,Mpesa,0W6NOQJGIW,2018-03-15,6:10,6,Nairobi,1,11,2018,3,15,6,10,1
40555,12294,5,Mpesa,YNKT24KYSV,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40556,12294,7,Mpesa,HTQN58MA3T,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40557,12292,1,Mpesa,N3JHGWOYNY,2017-12-01,10:56,7,Nairobi,1,11,2017,12,1,10,56,8
40558,12297,6,Mpesa,LVRZIYJ8NY,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40559,12294,1,Mpesa,DELACDIPTU,2017-12-01,10:55,7,Nairobi,1,11,2017,12,1,10,55,9
40560,12297,10,Mpesa,YYVZMKT1UW,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40561,12297,8,Mpesa,F950ZS9CBI,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40562,12298,1X,Mpesa,QVQRKVIYL4,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40563,12297,7,Mpesa,HJ83MXEYAX,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40564,12297,9,Mpesa,I7EGQNHKED,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40565,12297,4,Mpesa,MDJRMF0HJ0,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40566,12297,3,Mpesa,BMH0F7PWN6,2017-12-01,10:54,7,Nairobi,1,11,2017,12,1,10,54,7
40567,12265,14A,Mpesa,YKAODBF8ZI,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40568,12299,10,Mpesa,TFT6WWDGH5,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40569,12299,2,Mpesa,8EJDE0H2QN,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40570,12299,9,Mpesa,EIQ4UVDW7V,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40571,12295,11B,Mpesa,EXUPA93WSO,2018-03-15,7:04,11,Nairobi,0,49,2018,3,15,7,4,2
40572,12264,13A,Mpesa,IXF3TADKU5,2018-03-15,7:12,9,Nairobi,0,49,2018,3,15,7,12,37
40573,12300,15A,Mpesa,0PJY6S5VTG,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40574,12265,2A,Mpesa,AR3JJPSE4Y,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40575,12265,7A,Mpesa,VQSBDTPMXF,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40576,12300,14A,Mpesa,ZE5ZQCAOD9,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40577,12300,12A,Mpesa,OE1FIGL6BR,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40578,12300,13A,Mpesa,8IYXUZPJGY,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40579,12300,10A,Mpesa,ISZXQQYZ88,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40580,12300,11A,Mpesa,ZCK21KBGRW,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40581,12263,8B,Mpesa,2YOQJ5PIMO,2018-03-15,6:59,15,Nairobi,0,49,2018,3,15,6,59,4
40582,12265,18B,Mpesa,IQYI23UH3I,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40583,12261,12A,Mpesa,NRKU8QUELD,2018-03-15,19:07,15,Nairobi,0,49,2018,3,15,19,7,29
40584,12300,9A,Mpesa,RLNAHFNP3N,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40585,12300,7A,Mpesa,APJMCU733M,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40586,12265,5B,Mpesa,PHB86ZQXSE,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40587,12300,8A,Mpesa,PXMVEYGFYO,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40588,12300,6A,Mpesa,F8KT0IF9NM,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40589,12265,17A,Mpesa,H2RKR3ITCW,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40590,12265,16A,Mpesa,MA6ZBQRERG,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40591,12265,15A,Mpesa,DKOATTAX5J,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40592,12263,7A,Mpesa,LZNQLDI0AD,2018-03-15,6:59,15,Nairobi,0,49,2018,3,15,6,59,4
40593,12263,4B,Mpesa,HNGMCRUJQG,2018-03-15,6:59,15,Nairobi,0,49,2018,3,15,6,59,4
40594,12265,3A,Mpesa,WXQHZUCQZT,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40595,12265,13A,Mpesa,XULWN9XPJ9,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40596,12265,14B,Mpesa,9OCDWJAWED,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40597,12265,13B,Mpesa,HHTSKNDWFY,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40598,12300,3A,Mpesa,TAPC8SLF26,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40599,12299,7,Mpesa,51YAV2GKB7,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40600,12301,17A,Mpesa,VRIYYG0EJZ,2018-03-15,7:05,14,Nairobi,0,49,2018,3,15,7,5,5
40601,12286,9B,Mpesa,FWFKJZUULG,2018-03-15,7:03,11,Nairobi,0,49,2018,3,15,7,3,3
40602,12265,11A,Mpesa,CRAMBPJQB8,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40603,12264,9A,Mpesa,7UBDXAJDG2,2018-03-15,7:12,9,Nairobi,0,49,2018,3,15,7,12,37
40604,12302,7B,Mpesa,XNEATHXGE3,2018-03-15,7:04,14,Nairobi,0,49,2018,3,15,7,4,1
40605,12271,5A,Mpesa,427DEDAB6A,2018-03-15,7:13,2,Nairobi,0,49,2018,3,15,7,13,8
40606,12264,5A,Mpesa,AMGHND2BRF,2018-03-15,7:12,9,Nairobi,0,49,2018,3,15,7,12,37
40607,12268,10B,Mpesa,WJTCLCHPY6,2018-03-15,7:09,1,Nairobi,0,49,2018,3,15,7,9,24
40608,12301,16A,Mpesa,NRJEKMG0CB,2018-03-15,7:05,14,Nairobi,0,49,2018,3,15,7,5,5
40609,12301,7A,Mpesa,J8GDJCUK0W,2018-03-15,7:05,14,Nairobi,0,49,2018,3,15,7,5,5
40610,12301,8A,Mpesa,EKHLHHOOF2,2018-03-15,7:05,14,Nairobi,0,49,2018,3,15,7,5,5
40611,12265,9A,Mpesa,60MPCI59IX,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40612,12265,6A,Mpesa,YGBPHRSFYK,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40613,12300,4A,Mpesa,JQWX34GQWI,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40614,12265,7B,Mpesa,LLWPCLNK1L,2018-03-15,7:15,9,Nairobi,0,49,2018,3,15,7,15,24
40615,12270,25,Mpesa,MEEIKWUXZH,2018-03-15,7:14,14,Nairobi,0,49,2018,3,15,7,14,7
40616,12264,12A,Mpesa,J6EQEVZIIY,2018-03-15,7:12,9,Nairobi,0,49,2018,3,15,7,12,37
40617,12301,16B,Mpesa,DLEGMGRLLR,2018-03-15,7:05,14,Nairobi,0,49,2018,3,15,7,5,5
40618,12300,5A,Mpesa,NSFGVXYG03,2018-03-15,7:04,1,Nairobi,0,49,2018,3,15,7,4,13
40619,12299,6,Mpesa,DRLF22FLQJ,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40620,12299,1,Mpesa,FN1DU7L9BR,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40621,12261,10A,Mpesa,AAM47HQ3WN,2018-03-15,19:07,15,Nairobi,0,49,2018,3,15,19,7,29
40622,12261,9A,Mpesa,H7DNSODPHK,2018-03-15,19:07,15,Nairobi,0,49,2018,3,15,19,7,29
40623,12307,10,Cash,MCG3B9GENP,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40624,12307,9,Cash,MCG9B9EX89,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40625,12307,8,Cash,MCG4B9DS2Q,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40626,12307,7,Cash,MCG5B36RQH,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40627,12307,6,Cash,MCG1AZQ2FN,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40628,12307,5,Cash,MCG9AZP95F,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40629,12307,4,Cash,MCG4AZOWE4,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40630,12307,3,Cash,MCG9AZOATB,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40631,12307,1X,Cash,MCG8AXV7VQ,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40632,12307,3,Cash,SAKQGWLMQP,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40633,12307,2,Cash,MCG1AXRHJ5,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40634,12307,1,Cash,MCG5AXQG73,2018-03-16,5:00,4,Nairobi,1,11,2018,3,16,5,0,12
40635,12299,3,Mpesa,XSFL0LL5NZ,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40636,12299,5,Mpesa,L47T6GOUHB,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40637,12299,4,Mpesa,LNLHCZEGHE,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40638,12299,8,Mpesa,WHKI77L2RO,2017-12-01,10:53,7,Nairobi,1,11,2017,12,1,10,53,10
40639,12298,9,Mpesa,VPQJKMR4LS,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40640,12298,3,Mpesa,MS9TCJZ9U9,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40641,12298,4,Mpesa,JYPGQZCTXE,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40642,12298,10,Mpesa,ZV4JK7IHER,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40643,12298,8,Mpesa,WD5BKDE2OG,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40644,12308,8,Mpesa,27V7FLJKS8,2017-12-01,10:51,7,Nairobi,1,11,2017,12,1,10,51,4
40645,12298,7,Mpesa,EICSUJBQON,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40646,12298,6,Mpesa,YTQWGYVSRJ,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40647,12298,5,Mpesa,BT1VHVZ9Z9,2017-12-01,10:52,7,Nairobi,1,11,2017,12,1,10,52,9
40648,12308,9,Mpesa,D9UZPGEXOU,2017-12-01,10:51,7,Nairobi,1,11,2017,12,1,10,51,4
40649,12308,10,Mpesa,0QB1GIAYZW,2017-12-01,10:51,7,Nairobi,1,11,2017,12,1,10,51,4
40650,12308,4,Mpesa,ENORLAMKSD,2017-12-01,10:51,7,Nairobi,1,11,2017,12,1,10,51,4
40651,12309,1X,Mpesa,OHSLMKNEER,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40652,12309,10,Mpesa,QWHY6BNDJV,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40653,12309,8,Mpesa,HNOJYOMBIU,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40654,12309,2,Mpesa,YBB5NTHHV2,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40655,12309,7,Mpesa,UJ6A6SH5TX,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40656,12309,6,Mpesa,YF3JWGTH1U,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40657,12309,5,Mpesa,MP2BEIKLV1,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40658,12310,9,Mpesa,KFVV5G9OKD,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40659,12310,6,Mpesa,DO7VRJG1SW,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40660,12310,3,Mpesa,RTNLHHMONW,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40661,12310,1X,Mpesa,QJRNMYTFBO,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40662,12310,2,Mpesa,E3U1LPRFTN,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40663,12310,10,Mpesa,ICVP7MVCJM,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40664,12309,1,Mpesa,SGRFWSCVRI,2017-12-01,10:50,7,Nairobi,1,11,2017,12,1,10,50,8
40665,12310,4,Mpesa,UV8YV3JWXB,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40666,12310,5,Mpesa,JRCOS7Z92J,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40667,12310,7,Mpesa,KTEOEQMEEN,2017-12-01,10:40,7,Nairobi,1,11,2017,12,1,10,40,9
40668,12311,9,Mpesa,BX7LVR9T4P,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40669,12311,3,Mpesa,DRUPOPV5KB,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40670,12312,16A,Mpesa,UFBZI7XCJS,2018-03-16,7:14,14,Nairobi,0,49,2018,3,16,7,14,14
40671,12313,25,Mpesa,EUTACWWIT9,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40672,12313,9A,Mpesa,HSIIKY7BGY,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40673,12313,5A,Mpesa,TCZYUUW6IB,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40674,12314,19A,Mpesa,TITLJN1M7R,2018-03-16,7:06,6,Nairobi,0,49,2018,3,16,7,6,4
40675,12313,11B,Mpesa,LMGRLWZR3P,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40676,12313,13B,Mpesa,ZCOAETK9HO,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40677,12313,24A,Mpesa,APJAACYV4R,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40678,12315,4A,Mpesa,QZX0FQBQ9N,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40679,12313,23B,Mpesa,FNYAR1TLAG,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40680,12316,14B,Mpesa,3XMQTLI0ZJ,2018-03-16,7:10,1,Nairobi,0,49,2018,3,16,7,10,1
40681,12313,24B,Mpesa,YJMSJ1XPSM,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40682,12317,17A,Mpesa,U0IDYK8C3D,2018-03-16,7:09,1,Nairobi,0,49,2018,3,16,7,9,41
40683,12313,21A,Mpesa,9ZACFABLFF,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40684,12313,5B,Mpesa,W29YNTYTN2,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40685,12312,14A,Mpesa,WH7HJ1PT0I,2018-03-16,7:14,14,Nairobi,0,49,2018,3,16,7,14,14
40686,12317,14B,Mpesa,OZEE2IJEF4,2018-03-16,7:09,1,Nairobi,0,49,2018,3,16,7,9,41
40687,12317,13B,Mpesa,SXHEXMBJS6,2018-03-16,7:09,1,Nairobi,0,49,2018,3,16,7,9,41
40688,12313,14A,Mpesa,3PHCYSKPMC,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40689,12318,6B,Mpesa,MYBGRWZHWD,2018-03-16,7:14,11,Nairobi,0,49,2018,3,16,7,14,2
40690,12313,15B,Mpesa,PL6V62BLRH,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40691,12313,10A,Mpesa,GMO1ELWWPF,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40692,12313,12A,Mpesa,QIEF9S2CQS,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40693,12313,19B,Mpesa,RV1KEVCYDG,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40694,12319,6,Mpesa,YQZBEO1RLB,2018-03-16,10:57,6,Nairobi,1,11,2018,3,16,10,57,2
40695,12312,12A,Mpesa,RNRBF41QRG,2018-03-16,7:14,14,Nairobi,0,49,2018,3,16,7,14,14
40696,12317,4B,Mpesa,ACIXQLUHM9,2018-03-16,7:09,1,Nairobi,0,49,2018,3,16,7,9,41
40697,12319,5,Mpesa,HBUH6SQW2E,2018-03-16,10:57,6,Nairobi,1,11,2018,3,16,10,57,2
40698,12312,7B,Mpesa,D0D3SOF7IQ,2018-03-16,7:14,14,Nairobi,0,49,2018,3,16,7,14,14
40699,12313,13A,Mpesa,WVBF5FXVDD,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40700,12313,20B,Mpesa,SJ7KPTY0O2,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40701,12313,8B,Mpesa,8WQQYW0IBS,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40702,12311,10,Mpesa,TUR89QTFPQ,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40703,12313,23A,Mpesa,RX1G7XWCVV,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40704,12311,8,Mpesa,RP2XOZHKWG,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40705,12320,1,Mpesa,28UV9WJ5R5,2017-12-01,6:50,7,Nairobi,1,11,2017,12,1,6,50,1
40706,12311,1,Mpesa,A3O6IJ6H96,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40707,12315,3B,Mpesa,UULM8TYL0A,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40708,12311,7,Mpesa,XKIYTY7PA0,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40709,12311,4,Mpesa,6YNELWWWAC,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40710,12315,23B,Mpesa,REOBKOHWTS,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40711,12315,24B,Mpesa,CA6WK08QUZ,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40712,12313,22A,Mpesa,77HSJNFRJM,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40713,12321,10,Mpesa,YK1KJG3Q6M,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40714,12313,6A,Mpesa,ISFILR7RIF,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40715,12315,9B,Mpesa,CDBGDWIXIT,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40716,12311,6,Mpesa,MGFOVG8QXT,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40717,12313,7B,Mpesa,CSKWNO5G6X,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40718,12315,10A,Mpesa,B1UBXDUBRC,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40719,12318,4B,Mpesa,XMLW5W3DWT,2018-03-16,7:14,11,Nairobi,0,49,2018,3,16,7,14,2
40720,12311,5,Mpesa,WXAYRG9UKK,2017-12-01,10:30,7,Nairobi,1,11,2017,12,1,10,30,9
40721,12321,1X,Mpesa,LMXIHHVC2N,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40722,12321,8,Mpesa,KRASFJSO4T,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40723,12321,2,Mpesa,X0YALO55KQ,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40724,12321,1,Mpesa,MTOCQGYWMX,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40725,12321,5,Mpesa,TMTFMMJSKK,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40726,12315,20A,Mpesa,MVFRHHEPU1,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40727,12321,3,Mpesa,MBRNNISLED,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40728,12321,4,Mpesa,68PPFPFQP2,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40729,12321,7,Mpesa,KDCFWG5GJT,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40730,12321,6,Mpesa,KG9UD6G5IV,2017-12-01,10:20,7,Nairobi,1,11,2017,12,1,10,20,10
40731,12322,6,Mpesa,V7GQ580PYD,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40732,12322,1,Mpesa,YLQ8QUW2AE,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40733,12322,10,Mpesa,KCRZFBJIY0,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40734,12322,9,Mpesa,B4RTSTNDHG,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40735,12313,10B,Mpesa,HY85W4EHJL,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40736,12313,9B,Mpesa,CTHIKSXLQG,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40737,12322,8,Mpesa,YJEWKVN245,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40738,12315,11A,Mpesa,IRAHEH6PFT,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40739,12322,5,Mpesa,YU2ITRUOG0,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40740,12322,1X,Mpesa,UZGVMZRVLI,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40741,12322,7,Mpesa,J7VEAI4IXE,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40742,12322,4,Mpesa,GJSUS0OILP,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40743,12322,3,Mpesa,FZF6ETVSPU,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40744,12313,22B,Mpesa,ZFJ3TF1PT6,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40745,12313,21B,Mpesa,UWRGW2JLPW,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40746,12315,7B,Mpesa,MG30CWHTEM,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40747,12322,2,Mpesa,FVWISOKGMT,2017-12-01,10:10,7,Nairobi,1,11,2017,12,1,10,10,11
40748,12313,4A,Mpesa,G8FHMUWAIR,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40749,12323,1X,Mpesa,R0VQXWVMBB,2017-12-01,10:00,7,Nairobi,1,11,2017,12,1,10,0,3
40750,12323,7,Mpesa,4SBLSHH1QZ,2017-12-01,10:00,7,Nairobi,1,11,2017,12,1,10,0,3
40751,12323,1,Mpesa,XDH7LWN0HU,2017-12-01,10:00,7,Nairobi,1,11,2017,12,1,10,0,3
40752,12324,3,Mpesa,STIU9ZMN3R,2017-12-01,9:50,7,Nairobi,1,11,2017,12,1,9,50,3
40753,12315,22A,Mpesa,LGRD5RKAM5,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40754,12313,11A,Mpesa,TL5T7PFCD0,2018-03-16,19:07,15,Nairobi,0,49,2018,3,16,19,7,46
40755,12315,18A,Mpesa,EAGHOT2J0Y,2018-03-16,7:12,9,Nairobi,0,49,2018,3,16,7,12,46
40756,12324,4,Mpesa,WXELSJQPX8,2017-12-01,9:50,7,Nairobi,1,11,2017,12,1,9,50,3
40757,12324,1,Mpesa,EVVEIC73WW,2017-12-01,9:50,7,Nairobi,1,11,2017,12,1,9,50,3
40758,12325,10,Mpesa,DH65QKQM2W,2017-12-01,9:40,7,Nairobi,1,11,2017,12,1,9,40,3
40759,12325,9,Mpesa,AQU678G3O2,2017-12-01,9:40,7,Nairobi,1,11,2017,12,1,9,40,3
40760,12325,8,Mpesa,WXZ3HRAIS4,2017-12-01,9:40,7,Nairobi,1,11,2017,12,1,9,40,3
40761,12326,10,Mpesa,DGDKHIP01L,2017-12-01,9:30,7,Nairobi,1,11,2017,12,1,9,30,7
40762,12327,3,Mpesa,MLEESTAKX9,2018-03-16,10:53,6,Nairobi,1,11,2018,3,16,10,53,1
