ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
11824,1X,Mpesa,KZMCREGTOG,2017-12-08,8:10,Kisii,Nairobi,shuttle,11
11824,6,Mpesa,GTPZGQJRMH,2017-12-08,8:10,Kisii,Nairobi,shuttle,11
11763,6A,Mpesa,AIZZ38KZRF,2017-12-08,7:02,Kisii,Nairobi,Bus,49
11763,5A,Mpesa,ATWNT2GJXW,2017-12-08,7:02,Kisii,Nairobi,Bus,49
11824,7,Mpesa,DB2X4K0ZOQ,2017-12-08,8:10,Kisii,Nairobi,shuttle,11
11789,6B,Mpesa,C4DBYM6JM7,2018-03-07,7:09,Homa Bay,Nairobi,Bus,49
11787,4B,Mpesa,KQNIF4DFNK,2018-03-07,7:12,Migori,Nairobi,Bus,49
11826,6,Mpesa,QIX9P1HJZB,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11762,13A,Mpesa,XBH8PLL5M5,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11826,4,Mpesa,GPDLFXXN6K,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11826,5,Mpesa,M6VX6N5NMQ,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11798,6A,Mpesa,SB7VLISPOJ,2018-03-07,7:15,Migori,Nairobi,Bus,49
11826,3,Mpesa,ZMETFX5WAW,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11826,2,Mpesa,XX2SHVP16R,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11826,8,Mpesa,E98FHFTBJX,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11815,20A,Mpesa,A4XLRLQMLV,2017-12-08,7:01,Kisii,Nairobi,Bus,49
11827,1X,Mpesa,ZAWNMKTNE2,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11826,10,Mpesa,QF47EO64JO,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11826,9,Mpesa,5ZRQGPGUVB,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11828,8,Mpesa,S03YRV648J,2018-03-07,6:20,Kijauri,Nairobi,shuttle,11
11785,21A,Mpesa,E07W3QJXZO,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11789,4B,Mpesa,9YWLP3MTLA,2018-03-07,7:09,Homa Bay,Nairobi,Bus,49
11791,24B,Mpesa,9LZ0MMVQ5F,2018-03-07,7:14,Rongo,Nairobi,Bus,49
11791,22B,Mpesa,UPXTKV3MLE,2018-03-07,7:14,Rongo,Nairobi,Bus,49
11798,5A,Mpesa,4EJ34SXOJK,2018-03-07,7:15,Migori,Nairobi,Bus,49
11791,20B,Mpesa,SDQ8IMK5FR,2018-03-07,7:14,Rongo,Nairobi,Bus,49
11791,18B,Mpesa,3FQZRLUJHZ,2018-03-07,7:14,Rongo,Nairobi,Bus,49
11791,17B,Mpesa,SZCYRYA899,2018-03-07,7:14,Rongo,Nairobi,Bus,49
11785,16A,Mpesa,HKEPBHQCGT,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,20A,Mpesa,RLEO8DSEUI,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,19A,Mpesa,FIMEMHFBWU,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,14A,Mpesa,5TPIC4EL68,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11829,9B,Mpesa,HLJHHJLMAJ,2018-03-07,6:59,Sirare,Nairobi,Bus,49
11791,7B,Mpesa,BU6BFOECV7,2018-03-07,7:14,Rongo,Nairobi,Bus,49
11785,18B,Mpesa,JUR3ETXRXC,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,17B,Mpesa,TEEKNSV17U,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,18A,Mpesa,DTHHLI1D9Y,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,9A,Mpesa,THQSVM8T6J,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11798,5B,Mpesa,61IEGV314F,2018-03-07,7:15,Migori,Nairobi,Bus,49
11785,10A,Mpesa,MG9BFVXRUJ,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11829,11B,Mpesa,848XHJI2ZG,2018-03-07,6:59,Sirare,Nairobi,Bus,49
11821,23A,Mpesa,9FZTGB1MSK,2018-03-07,7:09,Rongo,Nairobi,Bus,49
11830,22A,Mpesa,IOCI1MUGUW,2018-03-07,7:05,Rongo,Nairobi,Bus,49
11798,16B,Mpesa,1G005LLONA,2018-03-07,7:15,Migori,Nairobi,Bus,49
11785,15A,Mpesa,QJYWURQZO6,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11829,12B,Mpesa,WEKEJEUKBH,2018-03-07,6:59,Sirare,Nairobi,Bus,49
11798,20B,Mpesa,LUBXHFLW2S,2018-03-07,7:15,Migori,Nairobi,Bus,49
11829,3B,Mpesa,SZWAICGQY4,2018-03-07,6:59,Sirare,Nairobi,Bus,49
11798,20A,Mpesa,VKDZ8LB5EX,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,19A,Mpesa,OQIRJSEKSP,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,6B,Mpesa,QNFC50DENO,2018-03-07,7:15,Migori,Nairobi,Bus,49
11829,8B,Mpesa,OYJZCVLZUJ,2018-03-07,6:59,Sirare,Nairobi,Bus,49
11798,1B,Mpesa,ATK3VUTVJG,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,2B,Mpesa,FWY0ZISHPL,2018-03-07,7:15,Migori,Nairobi,Bus,49
11796,14A,Mpesa,ISMRDFQDPB,2018-03-07,7:08,Kehancha,Nairobi,Bus,49
11798,4A,Mpesa,6LHMWQIEIP,2018-03-07,7:15,Migori,Nairobi,Bus,49
11796,13A,Mpesa,TATBXVY7LJ,2018-03-07,7:08,Kehancha,Nairobi,Bus,49
11831,6,Mpesa,NG0KE6M88A,2018-03-07,5:50,Kijauri,Nairobi,shuttle,11
11785,11A,Mpesa,PO8TTJXTK4,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11796,5A,Mpesa,6ZAYUSFVME,2018-03-07,7:08,Kehancha,Nairobi,Bus,49
11796,3A,Mpesa,Z1USY0RSYY,2018-03-07,7:08,Kehancha,Nairobi,Bus,49
11796,12A,Mpesa,6RS30SIFHG,2018-03-07,7:08,Kehancha,Nairobi,Bus,49
11796,11A,Mpesa,VUVMFYIEUF,2018-03-07,7:08,Kehancha,Nairobi,Bus,49
11815,21A,Mpesa,W2A78JYFCR,2017-12-08,7:01,Kisii,Nairobi,Bus,49
11830,16B,Mpesa,VZOS2PUHVF,2018-03-07,7:05,Rongo,Nairobi,Bus,49
11798,14B,Mpesa,OQXV6UTMUF,2018-03-07,7:15,Migori,Nairobi,Bus,49
11787,4A,Mpesa,X9URYOX8RN,2018-03-07,7:12,Migori,Nairobi,Bus,49
11785,13A,Mpesa,V5MQPAD4S2,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11830,21A,Mpesa,BL5RBNBYF0,2018-03-07,7:05,Rongo,Nairobi,Bus,49
11785,8A,Mpesa,VLMUSIEDHX,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11833,21A,Mpesa,VAKGYAEDKO,2018-03-07,7:03,Nyachenge,Nairobi,Bus,49
11833,20A,Mpesa,Y9YFEE54LL,2018-03-07,7:03,Nyachenge,Nairobi,Bus,49
11785,17A,Mpesa,YYED6JUTQ1,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,7A,Mpesa,LUUIXM4OZL,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,6A,Mpesa,V08RGTYY7B,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11785,4A,Mpesa,C1JK9YZQ5X,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11787,6A,Mpesa,6GOY334UX2,2018-03-07,7:12,Migori,Nairobi,Bus,49
11798,4B,Mpesa,FK6TZKD4Y7,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,3B,Mpesa,UQ0SW7OCLK,2018-03-07,7:15,Migori,Nairobi,Bus,49
11785,12A,Mpesa,H6AACGUFBJ,2018-03-07,7:04,Homa Bay,Nairobi,Bus,49
11798,3A,Mpesa,AT0W2DDTB5,2018-03-07,7:15,Migori,Nairobi,Bus,49
11830,8A,Mpesa,OWPDBTLZ8L,2018-03-07,7:05,Rongo,Nairobi,Bus,49
11787,8B,Mpesa,1BBK9ACQD5,2018-03-07,7:12,Migori,Nairobi,Bus,49
11787,5A,Mpesa,UDUEK6GO1W,2018-03-07,7:12,Migori,Nairobi,Bus,49
11798,17A,Mpesa,VAZAVN70TM,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,13A,Mpesa,H8NSDN67HM,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,12A,Mpesa,LXIOZTH8CX,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,11A,Mpesa,IETGTYZ3T4,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,10A,Mpesa,77CJVCDVVS,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,9A,Mpesa,6IVXEN2IEC,2018-03-07,7:15,Migori,Nairobi,Bus,49
11798,8B,Mpesa,JI1XRNVXOH,2018-03-07,7:15,Migori,Nairobi,Bus,49
11789,9B,Mpesa,JNMTIVERJG,2018-03-07,7:09,Homa Bay,Nairobi,Bus,49
11798,7B,Mpesa,FWQTCGRQIG,2018-03-07,7:15,Migori,Nairobi,Bus,49
11815,20B,Mpesa,KYCQF6RMX2,2017-12-08,7:01,Kisii,Nairobi,Bus,49
11835,15A,Mpesa,3HEPN5JZW2,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11826,1,Mpesa,KVHU8G4W2S,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11826,7,Mpesa,TCHE5SUD2V,2017-12-08,8:00,Kisii,Nairobi,shuttle,11
11835,25,Mpesa,VCYLC0ZGXV,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11827,1,Mpesa,4NNOVEQBMY,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11835,8A,Mpesa,WYOMZDC4YV,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11827,3,Mpesa,9MAEL2FNF6,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11835,4B,Mpesa,VXF4WU6BOW,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11835,24A,Mpesa,I2DHASWUX7,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11835,23A,Mpesa,EGPPPAZGIM,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11827,10,Mpesa,CQABFBMAQ1,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11827,2,Mpesa,U9SP9HXAPF,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11842,5B,Mpesa,GS8YXFOEPW,2018-03-07,7:06,Kijauri,Nairobi,Bus,49
11827,9,Mpesa,W2SNEIUPUN,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11827,8,Mpesa,5NKOARUYWF,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11827,4,Mpesa,8U15RZNRRE,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11827,5,Mpesa,QARCT3WQC0,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11827,6,Mpesa,CHQVPVSXXQ,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11827,7,Mpesa,OZGYXV7F8L,2017-12-08,7:50,Kisii,Nairobi,shuttle,11
11843,8,Mpesa,BTYSJPMHHQ,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,10,Mpesa,FEWQVQDLF1,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,9,Mpesa,VGZWXTAQBY,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,3,Mpesa,HPSA4NN3KL,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,6,Mpesa,D0AXSMMZ0V,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,5,Mpesa,HCJLE0MD60,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,4,Mpesa,OXYQWAENZH,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11844,8,Mpesa,FNF1FNYNQK,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11835,22A,Mpesa,UYXYSQTWDB,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11835,21A,Mpesa,XVYIE92QN5,2017-12-08,19:06,Kisii,Nairobi,Bus,49
11843,2,Mpesa,H5D1N9RPVJ,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,7,Mpesa,XJFOMQOKPQ,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,1X,Mpesa,RDUFZANE9W,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11843,1,Mpesa,WD3I1QQACZ,2017-12-08,7:40,Kisii,Nairobi,shuttle,11
11844,2,Mpesa,6VBY47YAVU,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11844,5,Mpesa,YXIEG3SP1D,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11844,1X,Mpesa,W05ZLGBLVJ,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11760,7A,Mpesa,OSCIYYDJKF,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11844,7,Mpesa,S2SLBZ6EU5,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11844,6,Mpesa,CEQZW23WOI,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11845,23A,Mpesa,FKJ7BXJWZO,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11844,10,Mpesa,EMKLRZ8NHB,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11844,9,Mpesa,CP69LHZLF6,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11845,22B,Mpesa,X1ZAZBZHTK,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11845,21B,Mpesa,DSP3QDRS3K,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11845,22A,Mpesa,QAECQM7LF0,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11845,20A,Mpesa,69FSK9DIFZ,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11844,1,Mpesa,8YHBNGQB03,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11845,20B,Mpesa,I0WKYASLKW,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11844,4,Mpesa,WQ0IMJ0FFL,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11844,3,Mpesa,FHMO9CMTHQ,2017-12-08,7:30,Kisii,Nairobi,shuttle,11
11845,9B,Mpesa,YPYAD7Q3JP,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11846,10,Mpesa,CCC8YPF51U,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11846,9,Mpesa,D97U6170IE,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11846,8,Mpesa,XFVIP8O2OU,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11847,24B,Mpesa,8VP38WSSDH,2017-12-08,19:04,Kisii,Nairobi,Bus,49
11846,6,Mpesa,R3GAMZ3RVF,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11846,1,Mpesa,0ETYEM5TSI,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11845,19A,Mpesa,10ANCYCU2F,2017-12-08,19:05,Kisii,Nairobi,Bus,49
11848,22B,Mpesa,O6D69KP0YR,2017-12-08,19:03,Kisii,Nairobi,Bus,49
11846,3,Mpesa,4ACPMAX1Y2,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11846,2,Mpesa,4VRGRYZSLU,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11846,5,Mpesa,16ZZWOLYHF,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11849,9,Mpesa,NKBRNALOJE,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11849,8,Mpesa,EQ8HNX3JPP,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11846,7,Mpesa,PNKPYUNRM6,2017-12-08,7:20,Kisii,Nairobi,shuttle,11
11849,1X,Mpesa,OOLXOLMVMM,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11847,16A,Mpesa,LYJSA3B7SV,2017-12-08,19:04,Kisii,Nairobi,Bus,49
11849,2,Mpesa,MF3K9OOUCR,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11847,16B,Mpesa,6ECJTV8JMF,2017-12-08,19:04,Kisii,Nairobi,Bus,49
11849,1,Mpesa,HIMERLKMS1,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11849,10,Mpesa,X0ZRFSZKYD,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11849,3,Mpesa,9EFRBNM5SQ,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11760,5A,Mpesa,RICNCGBAMR,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11850,3,Mpesa,UPLU9TEA81,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11851,18A,Mpesa,IUF00QBUB9,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,20A,Mpesa,KZCPKA1OYP,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,19A,Mpesa,JBGBN3GDIC,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,22A,Mpesa,ZOMJMC7SJM,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,24A,Mpesa,P6EJQBKI5P,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11852,2A,Mpesa,AXMNMBXBPT,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11852,10A,Mpesa,NINYUTLLLQ,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11851,21A,Mpesa,OSAMWKS4Y1,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,22B,Mpesa,SRLCN0YJ5M,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,24B,Mpesa,EO3WDJZRZB,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,21B,Mpesa,O32J42TBGC,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11851,23B,Mpesa,XV4LQ6OW9D,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11853,17A,Mpesa,AYO8IHUBXR,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11849,7,Mpesa,NUIWYJYA7S,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11853,7B,Mpesa,EBCFRSMM2K,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11851,19B,Mpesa,ESB6OPVGFV,2018-03-08,6:59,Rongo,Nairobi,Bus,49
11854,25,Mpesa,TT0ZEM7A0E,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11853,16B,Mpesa,DW4FBJ12CA,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11853,15B,Mpesa,BPWZANNLQV,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11855,25,Mpesa,IRQKEXFZ2I,2018-03-08,7:12,Migori,Nairobi,Bus,49
11853,12A,Mpesa,GFWFTD2EHR,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11853,14B,Mpesa,ASX1DOPNGX,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11853,12B,Mpesa,6RMGCKCS2E,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11853,11B,Mpesa,UKESXYNJAR,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11855,4A,Mpesa,NWEGWSGJD1,2018-03-08,7:12,Migori,Nairobi,Bus,49
11852,25,Mpesa,GXGUZ8WKLO,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11852,23B,Mpesa,2RKRAKF3NE,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11855,16A,Mpesa,NFCPUFIY8F,2018-03-08,7:12,Migori,Nairobi,Bus,49
11852,22B,Mpesa,DFX6LXITA8,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11852,21B,Mpesa,M7N5VUBNFV,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11855,23B,Mpesa,HGJT6HSXEQ,2018-03-08,7:12,Migori,Nairobi,Bus,49
11854,4A,Mpesa,WHUYKZQW33,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11856,6B,Mpesa,K8K2HD2CMP,2018-03-08,7:14,Nyachenge,Nairobi,Bus,49
11856,4B,Mpesa,G504XMKEL4,2018-03-08,7:14,Nyachenge,Nairobi,Bus,49
11856,3B,Mpesa,OCOU62LVET,2018-03-08,7:14,Nyachenge,Nairobi,Bus,49
11853,6A,Mpesa,VNPNFIMTLS,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11855,15A,Mpesa,Q7WMA6QICR,2018-03-08,7:12,Migori,Nairobi,Bus,49
11852,22A,Mpesa,KEJ8MBP5X3,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11852,21A,Mpesa,EV0OLDOCYO,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11857,24A,Mpesa,DTJOCII4NO,2018-03-08,7:11,Homa Bay,Nairobi,Bus,49
11852,16A,Mpesa,YXO96J56KE,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11858,23B,Mpesa,JUXFLNPHOB,2018-03-08,7:10,Homa Bay,Nairobi,Bus,49
11858,25,Mpesa,NAHSEVVCMV,2018-03-08,7:10,Homa Bay,Nairobi,Bus,49
11858,24A,Mpesa,ZOX87MNIRY,2018-03-08,7:10,Homa Bay,Nairobi,Bus,49
11852,20A,Mpesa,XCIM4ZJJAN,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11858,24B,Mpesa,SZF8KECLYW,2018-03-08,7:10,Homa Bay,Nairobi,Bus,49
11852,14A,Mpesa,4PAGIQZM5T,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11858,23A,Mpesa,VLFTCWTPDD,2018-03-08,7:10,Homa Bay,Nairobi,Bus,49
11854,24A,Mpesa,BVTAOBGVTT,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11849,6,Mpesa,TP7KGU4XAN,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11849,5,Mpesa,2LKPYVCVWN,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11853,5B,Mpesa,PG2Z46AJLD,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11857,7B,Mpesa,YIEJ8XNZCK,2018-03-08,7:11,Homa Bay,Nairobi,Bus,49
11854,8B,Mpesa,JN95SJMX9Q,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11852,24B,Mpesa,LP3PEU0HUZ,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11859,10B,Mpesa,I6QLPSUKRP,2018-03-08,7:04,Kijauri,Nairobi,Bus,49
11860,24A,Mpesa,AVOHGG4W7R,2018-03-08,7:04,Rongo,Nairobi,Bus,49
11853,10B,Mpesa,OWS1II56SU,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11852,17A,Mpesa,PAM6TBXOQ0,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11861,11B,Mpesa,79WDTBFDQD,2018-03-08,7:04,Keroka,Nairobi,Bus,49
11854,23A,Mpesa,LVH22VE0XF,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11852,19A,Mpesa,T8NAIPHHBO,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11854,21B,Mpesa,5SHBY2UHFN,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11862,9A,Mpesa,G7X3VKKWTQ,2018-03-08,7:13,Kehancha,Nairobi,Bus,49
11853,9B,Mpesa,DACU3MPO29,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11849,4,Mpesa,WAD33PPUSN,2017-12-08,7:10,Kisii,Nairobi,shuttle,11
11863,1A,Mpesa,MU6XDQRGFL,2018-03-08,7:15,Migori,Nairobi,Bus,49
11862,11A,Mpesa,DZRUZRZQCF,2018-03-08,7:13,Kehancha,Nairobi,Bus,49
11855,19A,Mpesa,0XUSPMBDZ3,2018-03-08,7:12,Migori,Nairobi,Bus,49
11853,3B,Mpesa,QAMF41NBRK,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11854,22B,Mpesa,M5FUONNMJK,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11862,10A,Mpesa,3JAFSBTOMB,2018-03-08,7:13,Kehancha,Nairobi,Bus,49
11862,13A,Mpesa,K6WMOXDLJR,2018-03-08,7:13,Kehancha,Nairobi,Bus,49
11864,16B,Mpesa,NPRTZV1QTL,2018-03-08,7:13,Migori,Nairobi,Bus,49
11864,15B,Mpesa,DIU1OCQKKE,2018-03-08,7:13,Migori,Nairobi,Bus,49
11853,8B,Mpesa,X0IDSLWZVD,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11855,21B,Mpesa,JBOTW3RFNS,2018-03-08,7:12,Migori,Nairobi,Bus,49
11854,14A,Mpesa,JS9UUPOZJD,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11853,5A,Mpesa,59KR0O5RK1,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11852,6A,Mpesa,FHPOY3PBMD,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11854,20B,Mpesa,PFCRHTCRPI,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11853,1B,Mpesa,PJWMESNZIV,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11852,7B,Mpesa,C0MTR3ZFZ8,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11854,22A,Mpesa,MWZPNVBBKE,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11854,21A,Mpesa,DV2JYMSUIP,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11852,12A,Mpesa,R2RE2BV4KR,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11854,19B,Mpesa,20MGIBCL7G,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11852,3A,Mpesa,S6ZFSTGTBR,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11850,2,Mpesa,QCCRLTTVG9,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11855,10B,Mpesa,3Y4OBC6PRI,2018-03-08,7:12,Migori,Nairobi,Bus,49
11850,10,Mpesa,IVJCWKFMZ4,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11865,6A,Mpesa,WFLMSXVJHR,2018-03-08,7:08,Kehancha,Nairobi,Bus,49
11855,12B,Mpesa,MFXD8GPXNZ,2018-03-08,7:12,Migori,Nairobi,Bus,49
11855,11B,Mpesa,9TQOLXNMRF,2018-03-08,7:12,Migori,Nairobi,Bus,49
11856,5B,Mpesa,DLBOYH4QLG,2018-03-08,7:14,Nyachenge,Nairobi,Bus,49
11855,9B,Mpesa,DFA6DSS9SU,2018-03-08,7:12,Migori,Nairobi,Bus,49
11855,8A,Mpesa,6XJLUT7BGH,2018-03-08,7:12,Migori,Nairobi,Bus,49
11850,9,Mpesa,OQ4IRMNHR0,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11853,8A,Mpesa,FQTTYHQZVK,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11847,14B,Mpesa,Z4RFQGT2ER,2017-12-08,19:04,Kisii,Nairobi,Bus,49
11850,8,Mpesa,S52FMX5GTR,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11850,4,Mpesa,QFBKSRJLV2,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11853,14A,Mpesa,OCWHKF7J24,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11854,20A,Mpesa,KLIWMOXIHE,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
